"","Germplasm","Rep","Row","Range","Plot","yld1","yld2","yld3","tot22","sca_yld1","sca_yld2","sca_yld3","GNDVI_133","NDRE_133","NDVI_133","GNDVI_159","NDRE_159","NDVI_159","GNDVI_164","NDRE_164","NDVI_164","GNDVI_168","NDRE_168","NDVI_168","GNDVI_171","NDRE_171","NDVI_171","GNDVI_175","NDRE_175","NDVI_175","GNDVI_178","NDRE_178","NDVI_178","GNDVI_181","NDRE_181","NDVI_181","GNDVI_187","NDRE_187","NDVI_187","GNDVI_189","NDRE_189","NDVI_189","GNDVI_192","NDRE_192","NDVI_192","GNDVI_194","NDRE_194","NDVI_194","GNDVI_196","NDRE_196","NDVI_196","GNDVI_207","NDRE_207","NDVI_207","GNDVI_223","NDRE_223","NDVI_223","GNDVI_231","NDRE_231","NDVI_231","GNDVI_236","NDRE_236","NDVI_236","GNDVI_238","NDRE_238","NDVI_238","GNDVI_243","NDRE_243","NDVI_243","GNDVI_245","NDRE_245","NDVI_245","GNDVI_252","NDRE_252","NDVI_252","GNDVI_258","NDRE_258","NDVI_258","GNDVI_259","NDRE_259","NDVI_259"
"96","SW4412Y",3,3,39,336,2,2.06,1.15,5.22,0.455995213664245,0.266600781943765,0.176966241492412,0.371638832420936,0.33527197358772,0.578568565347245,0.226119589479569,0.377186676163658,0.480437181460199,0.221950081469192,0.412091053546801,0.439484319721772,0.132023751184712,0.233745273894311,0.382770743573962,0.237534152645737,0.315344610945644,0.387447515926202,0.250996349002498,0.376583547633008,0.478698689270858,0.169585736444277,0.3463702968905,0.429900463704271,0.237992578349624,0.414389978213508,0.513810248604769,0.239820129991782,0.389177357113058,0.497511863788068,0.249836711302422,0.379931291236874,0.513065119412694,0.240930580614067,0.301428908912963,0.470022161475032,0.205512395774178,0.305169096320449,0.483461450967754,0.268414330190867,0.400147441604618,0.507716551706322,0.211168690706844,0.183647994619175,0.357206942433946,0.215872176838059,0.358986295209205,0.463318575702477,0.232280822273794,0.342750356317545,0.448797929898847,0.236469397163285,0.261052727355443,0.397523875514868,0.210924075323704,0.340142549562175,0.439158518236207,0.232006931991425,0.272591576702773,0.382159704897374,0.270521650666905,0.302331428849455,0.420357125480465,0.232223764558253,0.292118793854593,0.387097838230861,0.242174190216241,0.278406282943285,0.396038794012229,0.0944863126786155,0.279332158450425,0.329457997936017
"97","AMERISTAND_427_TQ",3,3,40,337,1.74,1.65,1.03,4.42,0.396715835887893,0.213539461265637,0.158500198901899,0.343336425682822,0.30741800895423,0.559563818488972,0.207432793211257,0.357547094375739,0.48207024575311,0.223686045395656,0.396748066198957,0.443874647718415,0.13866382133861,0.234342301943199,0.383161874615317,0.241309990380739,0.302460437134685,0.392588763835344,0.239193485597193,0.353871783388813,0.478824729797735,0.164278526949513,0.349737436836532,0.43419471491302,0.228430033599464,0.404317913282781,0.506354825683134,0.230176216472116,0.37799332498957,0.501020025031289,0.237421132168128,0.363036892482111,0.515252228488916,0.242649071513701,0.311724152221275,0.475120624940798,0.192528998642712,0.296790003820315,0.480677903982756,0.26609156166486,0.411707547242191,0.498135503059969,0.208565818269369,0.174352034624439,0.339437206649998,0.205639516014531,0.329161287056024,0.454515373400822,0.222671845154755,0.321257835526589,0.440402950170894,0.217970542153624,0.211470780792676,0.370981052353601,0.202733824406646,0.338155025996703,0.43499637929832,0.219512880627882,0.210813225274507,0.336886547410351,0.260815094772043,0.321845264160255,0.439665742227412,0.225010440491894,0.308398564731892,0.407963728150289,0.213217492720929,0.204950507534203,0.374790996784566,0.0669646030148081,0.258400192656248,0.306934103958325
"98","ONEIDA_VR",3,3,41,338,2.02,1.66,1.43,5.11,0.460555165800887,0.214833639818762,0.220053674203608,0.310584647841858,0.290630472964261,0.5358480645658,0.202001479235099,0.351408986958859,0.480627736382212,0.214890571792743,0.411568177729808,0.441122204233375,0.105078667829523,0.251504586887072,0.371860546909347,0.188494563855756,0.282046690199905,0.365247848366863,0.158656034274527,0.312922308865466,0.399094324175004,0.100969356931555,0.271882046406268,0.370077776738676,0.167885903426623,0.353252066835344,0.470696073488155,0.194294104840734,0.324778499165624,0.479999087400918,0.207322043072508,0.30620600432116,0.498030213270142,0.209846759724083,0.284900484290102,0.459669412945901,0.15849815997051,0.301930262049903,0.467975560497993,0.2278202718451,0.36479009094528,0.48842233926366,0.218119740421184,0.226799578891959,0.390634147767981,0.161089257521385,0.269467638198288,0.422595704948646,0.196758552943701,0.298045857722058,0.435796559978967,0.189016172865301,0.205981109559655,0.370413608955986,0.186058033440971,0.323459694989107,0.456745813416577,0.207477413577322,0.266449219460773,0.389885847735827,0.254231040531226,0.262859178135635,0.435273391644809,0.228992989408617,0.307277542310261,0.431068234348307,0.256511515380394,0.295105815102032,0.44298573019776,0.0950166559907295,0.293083894191161,0.363885825823542
"99","SEEDWAY_9558",3,3,42,339,1.65,1.55,1.23,4.44,0.376196051273002,0.200597675734386,0.189276936552754,0.278134311972648,0.290866322906613,0.515560963579711,0.193117402982938,0.355486542443064,0.475508464255267,0.200930035172019,0.40879502166284,0.450182175186977,0.100547068107755,0.295176587824966,0.392287874791172,0.173913526346621,0.300101994911889,0.373295172499379,0.138459535093218,0.332942284519176,0.386981968048188,0.0949365746482719,0.277907494852183,0.361066158344473,0.161641298786556,0.345738502402483,0.456815441549527,0.197997682323011,0.313721970171047,0.482688256153525,0.218235118329478,0.3114151530098,0.506649510697462,0.208276557133893,0.261255377083737,0.455654339030298,0.166634364673634,0.290863048409825,0.472133229701807,0.237096449706761,0.365644971957741,0.490900647671903,0.219863938537797,0.198994604553231,0.379264815545905,0.172964465203865,0.277334751018962,0.423839902787271,0.209843540101709,0.296802966775984,0.438026346741943,0.201673133141609,0.20497324612515,0.369533968147316,0.21544847124061,0.316749195200468,0.448998016453679,0.206909447504039,0.242716446277193,0.368481705299822,0.256325997063538,0.260740374581205,0.41559733317742,0.222686457257645,0.292527843951703,0.403728311677734,0.230784801787275,0.254808860307253,0.414122270558813,0.0643241523400374,0.248373136019114,0.31200916028176
"100","SW5606",3,3,43,340,1.88,1.81,1.27,4.96,0.42863550084439,0.234246318115638,0.195432284082924,0.325777788381042,0.331929750767702,0.534683336400384,0.233250834317652,0.40331592715044,0.491431399669135,0.223270008605423,0.442154164418061,0.451117257300474,0.127664473385595,0.268665992555468,0.38656965327237,0.218932361333447,0.327792718567342,0.393859465033371,0.230599126266857,0.358038792647588,0.486387823737909,0.17615620120652,0.367154194037195,0.438278514167584,0.231640131355548,0.439151672873574,0.502927267016646,0.246135208320474,0.400953144555695,0.500839330413016,0.264286558059975,0.393921626707555,0.516098062447728,0.242801232493566,0.287271143397118,0.46931785967399,0.200802037127011,0.300421011109972,0.478869776961949,0.269941014897532,0.402127784725472,0.501798770897429,0.238725471907913,0.214167361202497,0.381769238642511,0.227822824791322,0.378161117819562,0.451413314206683,0.249238002992382,0.361206498125009,0.442714793750951,0.240906548670814,0.219115669826738,0.378390428096993,0.260897268253251,0.368517298220023,0.465690152669119,0.246219849303342,0.267401725285218,0.376792524919572,0.280454274418607,0.263401415156633,0.396129518805041,0.243851230167158,0.288014565488541,0.383598574190002,0.232685233335259,0.261178578958465,0.391919671094244,0.0870455508526004,0.255991744066047,0.30458617131063
"101","55V50",3,3,44,341,1.93,1.91,1.2,5.05,0.440035381185996,0.247188103646889,0.184660425905125,0.352436821166132,0.322275175792082,0.560058111222526,0.202839391517822,0.378976834475556,0.477781960390656,0.206021403724402,0.43885837782863,0.435894617190889,0.113260107841794,0.255318590814502,0.368033646941587,0.197465075291466,0.307411371721684,0.36692611379995,0.196521433962966,0.328373648237873,0.439578612528632,0.158904806713292,0.316810318345862,0.420054686070378,0.210692114087399,0.420942937296684,0.498193362580953,0.229466391045662,0.386252346683354,0.496619472256988,0.25119901509971,0.365460744997963,0.51472010751074,0.235132474898683,0.295970927286642,0.468521149737404,0.183406589781133,0.291125918623976,0.469626958098741,0.263155215246142,0.402436818037991,0.495924942074696,0.22530169940275,0.185107250954073,0.366222309953064,0.204037849001247,0.330569293107993,0.422716178443733,0.228634545640023,0.326837145585122,0.427468969239072,0.227507331660379,0.208272722194291,0.375967543712642,0.247314520930122,0.351826352320671,0.47154102408174,0.231395280570809,0.229145066689576,0.344285058656231,0.269648534102998,0.270061548192478,0.417140528668043,0.240058780991363,0.33623957391217,0.41002429551863,0.230869005797073,0.254295021331148,0.412709370993842,0.0790003118235939,0.270089483757304,0.322031382688822
"102","EZRA",3,3,45,342,1.94,1.81,1.4,5.16,0.442315357254317,0.234246318115638,0.21543716355598,0.340377519668913,0.302488199218532,0.547660549060256,0.205315816601523,0.393088196259552,0.487991905792417,0.20299154468217,0.423271121904419,0.443502878215506,0.096366481760734,0.29966807350743,0.380224801430288,0.162106004149607,0.328968463706836,0.369619113501637,0.14815292591799,0.376886786659543,0.402798247391659,0.127900116042367,0.283382900020301,0.391579859051325,0.181114723849844,0.378054137941326,0.48030903990211,0.214375968961899,0.340458906967042,0.492584350229453,0.235005292554493,0.326055914162967,0.508698934185413,0.227376152397689,0.275144844082211,0.469888672336404,0.170086211136483,0.299283458037104,0.465954162434814,0.253317680242861,0.387020523227888,0.499527596083964,0.224323454258942,0.209206913190332,0.380562500913863,0.178759494674124,0.286736746798666,0.421685526948685,0.213861346252663,0.315314411314985,0.442818936634287,0.220468467735993,0.218451886133065,0.393036134512864,0.242668550159617,0.324528553508946,0.471900442331815,0.230785368083772,0.265285323168816,0.373722219584632,0.263544699905906,0.254613712601758,0.408729826981423,0.231618757736583,0.304416818883116,0.409601754479302,0.241102533526848,0.277691336932222,0.435158513355266,0.0845431485909153,0.268364956842465,0.323523454630721
"103","FSG_415BR",3,3,46,343,2.05,1.95,1.33,5.32,0.467395094005851,0.252364817859389,0.204665305378181,0.353902051092635,0.316128089268788,0.568698713448972,0.190404075400536,0.354306430521264,0.470926534865154,0.197786297396076,0.426658571685555,0.432386070636206,0.106167990240602,0.318859726252235,0.381924440927343,0.175483722841899,0.346542643956317,0.375376566765947,0.167806337805037,0.344530467996782,0.422152779057129,0.138183488224555,0.285817954632834,0.415125419537184,0.198559458844086,0.407003036149624,0.492595384454316,0.213944836354495,0.363746479974969,0.494126381935753,0.241688738579058,0.339286979602267,0.514981182046278,0.226686465073855,0.292873456414235,0.474420793545545,0.166251828123889,0.30123041907688,0.465420521651828,0.254645087607999,0.403397422618454,0.504952470097208,0.21152802886939,0.179285870947932,0.360628737699405,0.186573103610622,0.301900324191346,0.424773460686773,0.21972927611996,0.313279781919825,0.436670402811795,0.225646984831763,0.207912707828089,0.383097150336129,0.244031148518929,0.325058368289273,0.456352876142165,0.232902060649387,0.227671605040484,0.364082644552074,0.274741801991185,0.280361328592158,0.436025846138582,0.245416121123716,0.329016652183937,0.418559529931961,0.241389764500877,0.242204568858626,0.422372906290062,0.0905988084614337,0.271856344347694,0.328764591809575
"104","FSG_421LH",3,3,47,344,1.69,1.7,1.27,4.65,0.385315955546287,0.220010354031262,0.195432284082924,0.294750257572379,0.338253329293454,0.503223685737532,0.217255632137267,0.433463240368611,0.47606967248911,0.228817093633733,0.465131059421125,0.444714937755541,0.109835056847785,0.301209150326797,0.369493244233418,0.151075085838906,0.350993735231936,0.371262643535215,0.131099334282022,0.377284234469237,0.382724906931613,0.127258453039746,0.332723581666756,0.381407925186179,0.178529678324144,0.391592652281613,0.439775270838929,0.215846893020557,0.370557467667918,0.469639001877347,0.236329692077877,0.359627715468251,0.492404194634471,0.229117242606105,0.305110441767068,0.441403850696905,0.165196953606196,0.300634585126348,0.43255325333485,0.261629524507817,0.407279078603388,0.466431642228536,0.215347186741602,0.213935459344066,0.353596964512874,0.182779897875566,0.289885736325365,0.377155306567071,0.221596847175595,0.295434015525759,0.400114298365782,0.239032736198718,0.235315114801944,0.36607727652903,0.258172279735236,0.367736321666918,0.45442810837728,0.252795476998904,0.272132355767166,0.354912435784106,0.266590200982857,0.243916946431178,0.376322017640803,0.242246981599865,0.282540684648897,0.374287893028782,0.264849538543625,0.278722327640734,0.417733291165929,0.132576890152244,0.252420794633643,0.297914344685243
"105","NY2003",3,3,48,345,2.1,1.78,1.27,5.15,0.478794974347457,0.230363782456263,0.195432284082924,0.328527833086472,0.340318937185521,0.534774140004404,0.208847708810376,0.394196541938792,0.481466853055821,0.220498803549859,0.460464246720809,0.447169800032904,0.0918284182073551,0.31897373897242,0.368061930302764,0.121845627653282,0.399160191178062,0.377650495446475,0.114845004613224,0.381305373573965,0.366708834071263,0.11134569679174,0.405484520192355,0.35203420632627,0.17796785786348,0.383294712513904,0.441579523226364,0.210399389300717,0.352653968502295,0.470975046933667,0.23311035188673,0.330588467614534,0.499272982297184,0.212019561066023,0.262272982193414,0.433732226116426,0.163916489915289,0.300129603419733,0.454293684602757,0.257566559753569,0.383559420644885,0.468845372610262,0.220147981968139,0.170918103259201,0.343013261978915,0.169234193511996,0.281088341769456,0.378389080246665,0.220120323558268,0.297422198237093,0.425133878533771,0.218913552706769,0.180816993464052,0.360199849170437,0.253546816334385,0.335544861829983,0.468651632444355,0.231601500509907,0.194527377806113,0.320551874233686,0.2659351264671,0.276581359138077,0.439360245786003,0.246595226534549,0.344696283497823,0.410168968937523,0.241293063291839,0.2710520564067,0.446119622554274,0.101610188344597,0.263023562366123,0.315183340304448
"106","ALFABAR",3,3,49,346,2.37,2.19,1.48,6.04,0.54035432819213,0.283425103134391,0.227747858616321,0.358190283463946,0.308629721844268,0.564280691321222,0.212840710747239,0.348106075983314,0.491009227582118,0.203253782084652,0.42242174851592,0.444280146309288,0.0869054234262524,0.352208007268677,0.368438846390574,0.134531822251866,0.400880513410438,0.368862185466153,0.168261032393879,0.340952398540454,0.411904597016579,0.12927300812974,0.39772902841384,0.409996519785809,0.198528422335411,0.376812491587024,0.486889068365714,0.200805994751204,0.33966651022111,0.494229896745932,0.243398398809055,0.321283409462947,0.5224202783556,0.219214950181838,0.307853029766123,0.474930900070872,0.173710461661384,0.312514928626945,0.489588349036037,0.268791712990947,0.403171474211757,0.502962101029897,0.22680917274101,0.187467941688234,0.364657776608033,0.174662832323388,0.285523062443066,0.421844632281065,0.218256525505175,0.280578133864696,0.455187153195788,0.215399107952164,0.209522962668861,0.400361607062849,0.237099980704484,0.307927161577732,0.477128215133483,0.197477633378919,0.173979497637096,0.31817412464044,0.257711985674714,0.272003739461045,0.446329871899132,0.248597091700848,0.326312105788954,0.433222200547388,0.214171906190101,0.215223083874493,0.42494882626148,0.111649464034846,0.291268742791234,0.349267779509994
"107","NY1517",3,3,50,347,2.24,1.6,1.33,5.17,0.510714639303954,0.207068568500012,0.204665305378181,0.338183039654358,0.346307242863873,0.538666225040101,0.236157590063044,0.37498723687982,0.489568563481607,0.211565126117983,0.433186274509804,0.425269233075493,0.0671474626357755,0.427566605117383,0.364138016940708,0.112592442325571,0.436728509969389,0.376118453710598,0.121177987759361,0.372061324333516,0.3856098345468,0.0979898729655806,0.42048367571724,0.347599026362002,0.181832764082884,0.344573521950637,0.444960903691766,0.199352617263592,0.30976793909053,0.483991186900292,0.243715782491878,0.305122229579035,0.506440357541121,0.209415843724723,0.267046464318417,0.448819935918544,0.194870128253825,0.307089168631178,0.480987877489028,0.263083239966498,0.361574449504086,0.486358186065004,0.237989913070012,0.200710034946119,0.354006521325905,0.167789216610665,0.262952389887374,0.388200894392845,0.220616942491988,0.280626150248384,0.450351059266332,0.22378206242571,0.200693046092254,0.384144488421819,0.25165255240563,0.322432152960687,0.486319903749228,0.207296661296976,0.195685355121333,0.334967433301004,0.271326998254621,0.254116371406247,0.438583529553504,0.25925097500997,0.266940715387753,0.399921852370734,0.22170984870583,0.261140323224681,0.42128596347435,0.12862739136013,0.277466316843479,0.345732664106366
"108","SW5210",3,3,51,348,2.04,1.75,1.29,5.08,0.46511511793753,0.226481246796888,0.19850995784801,0.356079208155665,0.382975990626091,0.549511963375659,0.261734397459512,0.387234192054792,0.492602742090172,0.251609566028706,0.446479369231754,0.439856119714252,0.0915828367893321,0.407923444415135,0.334138310032533,0.16196865322175,0.379190452552329,0.375090619053529,0.22417869470211,0.359711347739848,0.440067887474439,0.166737152831983,0.350791880554831,0.422542032814201,0.250805939769517,0.412754200614797,0.490793565523622,0.233797931445512,0.362667657488527,0.500263480392157,0.278295304344524,0.34827832700707,0.514317514100062,0.237132248379388,0.297990491377274,0.463241052445074,0.24128407281521,0.363964822151871,0.497760390008404,0.284034014328927,0.385352298129038,0.497656576946239,0.258081456068361,0.207566931321373,0.375602491555906,0.2092938359878,0.308556000816063,0.433159100960959,0.253084480755419,0.289494375025945,0.467740877578978,0.244519719524187,0.224878828918682,0.402956259426848,0.266727638295426,0.346321515811712,0.474508615567439,0.233223412287249,0.212084527297509,0.345217627280797,0.287593631488407,0.263042925466509,0.44168295138272,0.269415576304232,0.290630796786607,0.40310616136717,0.177306861837268,0.241730761121653,0.381508749736454,0.113794296448219,0.229061016511868,0.293721362229102
